新闻类别	标题	发布时间	链接详情	新闻内容
health	14家公立医院开展高质量发展试点情况如何？国家卫健委介绍	 2024年05月07日 18:35 	http://health.people.com.cn/n1/2024/0507/c14739-40230680.html	五是推进人才培养，以国际视野招揽优秀人才，加强技术骨干和青年人才的培养锻炼，打造复合型的创新团队和高水平的专科人才梯队。
health	14家公立医院开展高质量发展试点情况如何？国家卫健委介绍	 2024年05月07日 18:35 	http://health.people.com.cn/n1/2024/0507/c14739-40230680.html	“两年多来，试点工作取得积极的进展和成效，试点医院疑难复杂疾病救治能力、技术创新能力、医院运行效率等普遍好于同级医院平均水平。”朱洪彪说，下一步，将继续以人才、创新、技术、信息等为重点，推动试点医院高质量发展再上新台阶。
health	国家卫健委：基层医疗卫生机构对群众的吸引力在逐步增强	 2024年05月07日 18:30 	http://health.people.com.cn/n1/2024/0507/c14739-40230679.html	人民网北京5月7日电 （记者乔业琼）今日，国家卫生健康委召开新闻发布会，介绍“推进卫生健康事业高质量发展，护佑人民群众生命健康”有关情况，并回答记者提问。
health	国家卫健委：基层医疗卫生机构对群众的吸引力在逐步增强	 2024年05月07日 18:30 	http://health.people.com.cn/n1/2024/0507/c14739-40230679.html	会上，国家卫生健康委体改司一级巡视员朱洪彪表示，公立医院的高质量发展是各级各类公立医院的高质量发展，目的就是要让群众在家门口就能够享受到优质的医疗卫生服务。
health	国家卫健委：基层医疗卫生机构对群众的吸引力在逐步增强	 2024年05月07日 18:30 	http://health.people.com.cn/n1/2024/0507/c14739-40230679.html	朱洪彪说，通过实施临床重点专科建设、县级医院能力提升工程、三级医院对口帮扶县医院等等措施，大力提升市县级医院的医疗服务水平。
health	国家卫健委：基层医疗卫生机构对群众的吸引力在逐步增强	 2024年05月07日 18:30 	http://health.people.com.cn/n1/2024/0507/c14739-40230679.html	通过开展紧密型城市医疗集团和紧密型县域医共体建设，推动人员、技术、服务、管理下沉，促进资源共享、服务共为、责任共担，有效提升基层医疗卫生机构技术水平和管理能力。
health	国家卫健委：基层医疗卫生机构对群众的吸引力在逐步增强	 2024年05月07日 18:30 	http://health.people.com.cn/n1/2024/0507/c14739-40230679.html	通过开展优质服务基层行活动和社区医院建设三年行动，超过70%的基层机构达到服务能力基本标准或推荐标准。
health	国家卫健委：基层医疗卫生机构对群众的吸引力在逐步增强	 2024年05月07日 18:30 	http://health.people.com.cn/n1/2024/0507/c14739-40230679.html	通过开展农村订单定向免费医学生培养，实施大学生村医专项编制保障计划，推动各地落实村医岗位补助和村卫生室运行补助等，加强基层卫生人才队伍建设。
health	国家卫健委：基层医疗卫生机构对群众的吸引力在逐步增强	 2024年05月07日 18:30 	http://health.people.com.cn/n1/2024/0507/c14739-40230679.html	通过拓展家庭医生签约服务内涵，健全激励和保障机制，促进有效签约、规范履约，为有需要的病人送医送药上门服务。
health	国家卫健委：基层医疗卫生机构对群众的吸引力在逐步增强	 2024年05月07日 18:30 	http://health.people.com.cn/n1/2024/0507/c14739-40230679.html	通过实施基层便民惠民服务10项举措，使群众看病更加便利。2023年，基层诊疗量占比达到52%，基层医疗卫生机构对群众的吸引力在逐步增强。
health	推动公立医院高质量发展关键要解决哪些问题？ 国家卫健委…	 2024年05月07日 18:20 	http://health.people.com.cn/n1/2024/0507/c14739-40230676.html	人民网北京5月7日电 （记者乔业琼）今日，国家卫生健康委召开新闻发布会，介绍“推进卫生健康事业高质量发展，护佑人民群众生命健康”有关情况，并回答记者提问。
health	推动公立医院高质量发展关键要解决哪些问题？ 国家卫健委…	 2024年05月07日 18:20 	http://health.people.com.cn/n1/2024/0507/c14739-40230676.html	会上，有记者提问，高质量发展是全面建设社会主义现代化国家的首要任务，推动公立医院高质量发展的关键要解决哪些问题？这些措施落地的情况如何？
health	推动公立医院高质量发展关键要解决哪些问题？ 国家卫健委…	 2024年05月07日 18:20 	http://health.people.com.cn/n1/2024/0507/c14739-40230676.html	对此，国家卫生健康委体改司一级巡视员朱洪彪表示，近年来，围绕公立医院高质量发展，重点推动了以下几个方面的工作：
health	推动公立医院高质量发展关键要解决哪些问题？ 国家卫健委…	 2024年05月07日 18:20 	http://health.people.com.cn/n1/2024/0507/c14739-40230676.html	一是加强党的全面领导，落实党委领导下的院长负责制，着力加强基层党组织建设。
health	推动公立医院高质量发展关键要解决哪些问题？ 国家卫健委…	 2024年05月07日 18:20 	http://health.people.com.cn/n1/2024/0507/c14739-40230676.html	二是构建公立医院高质量发展新体系，设置13个类别的国家医学中心，建设125个国家区域医疗中心、114个省级区域医疗中心，这些项目的建设使跨省、跨区域就医大幅度降下来。在81个城市开展紧密型城市医疗集团建设试点，在全国县级层面全面推进紧密型县域医共体建设，为群众提供预防、治疗、康复、健康促进等一体化、连续性医疗卫生服务。
health	推动公立医院高质量发展关键要解决哪些问题？ 国家卫健委…	 2024年05月07日 18:20 	http://health.people.com.cn/n1/2024/0507/c14739-40230676.html	三是引领公立医院高质量发展新趋势，支持建设国家级临床重点专科961个、省级3800个、市县级11000个，开展全面提升医疗质量行动，推广预约诊疗、多学科诊疗、日间手术、检查检验结果互认等便民惠民措施。
health	推动公立医院高质量发展关键要解决哪些问题？ 国家卫健委…	 2024年05月07日 18:20 	http://health.people.com.cn/n1/2024/0507/c14739-40230676.html	四是提升公立医院高质量发展新效能，通过开展公立医院经济管理年活动，实施公立医院绩效考核，医疗质量、运行的效率、可持续发展的能力等指标持续改善。
health	推动公立医院高质量发展关键要解决哪些问题？ 国家卫健委…	 2024年05月07日 18:20 	http://health.people.com.cn/n1/2024/0507/c14739-40230676.html	五是激活公立医院高质量发展新动力，建立医疗服务价格动态调整机制，超过90%的统筹地区开展医保支付方式改革。深化职称制度改革，使人尽其才。
health	推动公立医院高质量发展关键要解决哪些问题？ 国家卫健委…	 2024年05月07日 18:20 	http://health.people.com.cn/n1/2024/0507/c14739-40230676.html	六是建设公立医院高质量发展新文化，大力弘扬伟大抗疫精神和崇高职业精神，唱响大医精诚、医者仁心的主旋律。
health	推动公立医院高质量发展关键要解决哪些问题？ 国家卫健委…	 2024年05月07日 18:20 	http://health.people.com.cn/n1/2024/0507/c14739-40230676.html	朱洪彪说，在推动以上工作的同时，注重发挥示范试点的引领带动作用，11个综合医改重点省份、30个公立医院改革与高质量发展示范城市、14家高质量发展试点医院都形成了各具特色的经验做法。
health	国家药监局修订扎冲十三味丸说明书	 2024年05月07日 16:49 	http://health.people.com.cn/n1/2024/0507/c14739-40230631.html	人民网北京5月7日电 （记者孙红丽）国家药监局近日发布公告，根据药品不良反应评估结果，为进一步保障公众用药安全，决定对扎冲十三味丸说明书中的【不良反应】、【禁忌】和【注意事项】项进行统一修订。
health	国家药监局修订扎冲十三味丸说明书	 2024年05月07日 16:49 	http://health.people.com.cn/n1/2024/0507/c14739-40230631.html	根据公告，所有上述药品的上市许可持有人均应当依据《药品注册管理办法》等有关规定，按照要求修订说明书，于2024年8月5日前报省级药品监督管理部门备案。
health	国家药监局修订扎冲十三味丸说明书	 2024年05月07日 16:49 	http://health.people.com.cn/n1/2024/0507/c14739-40230631.html	修订内容涉及药品标签的，应当一并进行修订；说明书及标签其他内容应当与原批准内容一致。在备案之日起生产的药品，不得继续使用原药品说明书。药品上市许可持有人应当在备案后9个月内对已出厂的药品说明书及标签予以更换。
